File,Location,Pass(Y/N),Error,ErrorLocation,Row,Column
L-HTL11-A01B.xml,/Users/jnordling/projects/emammal-csv-manifest/output/L-HTL11-A01B.xml,Y,N/A,N/A,N/A,N/A
